0,note_on,23,B0,1,0.17415364583331439,280
0,note_on,19,G0,1,0.17415364583331439,281
0,note_on,21,A0,1,0.17415364583331439,281
0,note_on,23,B0,1,0.12766927083333712,282.5
0,note_on,19,G0,1,0.15091145833332575,283
0,note_on,21,A0,1,0.15091145833332575,283
0,note_on,17,F0,1,0.16835937500002274,284
0,note_on,19,G0,1,0.15091145833332575,285
0,note_on,21,A0,1,0.15091145833332575,285
0,note_on,17,F0,1,0.16829427083331439,286
0,note_on,19,G0,1,0.1044921875,286.25
0,note_on,23,B0,1,0.12773437499998863,286.75
0,note_on,21,A0,1,0.1044921875,287
0,note_on,17,F0,1,0.16829427083331439,287.5
0,note_on,19,G0,1,0.1044921875,287.75
0,note_on,17,F0,1,0.12773437499998863,288
0,note_on,19,G0,1,0.15091145833332575,289
0,note_on,21,A0,1,0.15091145833332575,289
0,note_on,17,F0,1,0.17408854166666288,290.5
0,note_on,19,G0,1,0.17415364583331439,291
0,note_on,21,A0,1,0.17415364583331439,291
0,note_on,23,B0,1,0.19160156250001137,292
0,note_on,19,G0,1,0.15091145833332575,293
0,note_on,21,A0,1,0.15091145833332575,293
0,note_on,17,F0,1,0.16835937500002274,294.5
0,note_on,19,G0,1,0.15091145833332575,295
0,note_on,21,A0,1,0.15091145833332575,295
0,note_on,23,B0,1,0.16829427083331439,296
0,note_on,19,G0,1,0.15091145833332575,297
0,note_on,21,A0,1,0.15091145833332575,297
0,note_on,23,B0,1,0.14518229166668561,298.5
0,note_on,19,G0,1,0.14511718749997726,299
0,note_on,21,A0,1,0.14511718749997726,299
0,note_on,23,B0,1,0.16835937500002274,300
0,note_on,19,G0,1,0.12773437499998863,301
0,note_on,21,A0,1,0.12773437499998863,301
0,note_on,23,B0,1,0.11028645833334849,301.5
0,note_on,17,F0,1,0.17415364583331439,301.75
0,note_on,21,A0,1,0.12773437499998863,302.25
0,note_on,19,G0,1,0.12773437499998863,302.5
0,note_on,23,B0,1,0.14505208333332575,303
0,note_on,17,F0,1,0.19153645833335986,303.5
0,note_on,23,B0,1,0.15097656249997726,303.75
0,note_on,17,F0,1,0.19153645833335986,304
0,note_on,19,G0,1,0.12766927083333712,305
0,note_on,21,A0,1,0.12766927083333712,305
0,note_on,23,B0,1,0.15091145833332575,306.5
0,note_on,19,G0,1,0.11028645833334849,307
0,note_on,21,A0,1,0.11028645833334849,307
0,note_on,17,F0,1,0.12773437499998863,308
0,note_on,19,G0,1,0.15091145833332575,309
0,note_on,21,A0,1,0.15091145833332575,309
0,note_on,17,F0,1,0.208984375,310.5
0,note_on,19,G0,1,0.13352864583333712,311
0,note_on,21,A0,1,0.13352864583333712,311
0,note_on,23,B0,1,0.17415364583331439,312
0,note_on,19,G0,1,0.17415364583331439,313
0,note_on,21,A0,1,0.17415364583331439,313
0,note_on,17,F0,1,0.12766927083333712,314.5
0,note_on,19,G0,1,0.15091145833332575,315
0,note_on,21,A0,1,0.15091145833332575,315
0,note_on,23,B0,1,0.16835937500002274,316
0,note_on,19,G0,1,0.15091145833332575,317
0,note_on,21,A0,1,0.15091145833332575,317
0,note_on,17,F0,1,0.16829427083331439,318
0,note_on,23,B0,1,0.1708984375,319
0,note_on,21,A0,1,0.15097656249997726,320
0,note_on,29,F1,1,8,320
0,note_on,23,B0,1,0.10442708333334849,321.5
0,note_on,21,A0,1,0.15091145833332575,323
0,note_on,23,B0,1,0.14511718749997726,325
0,note_on,21,A0,1,0.12773437499998863,326
0,note_on,23,B0,1,0.17421875000002274,326.5
0,note_on,21,A0,1,0.12773437499998863,327.5
0,note_on,31,G1,1,8,328
0,note_on,23,B0,1,0.17415364583331439,329
0,note_on,21,A0,1,0.16835937500002274,331
0,note_on,23,B0,1,0.11028645833334849,333.5
0,note_on,21,A0,1,0.2147786458333485,334
0,note_on,23,B0,1,0.10442708333334849,334.25
0,note_on,21,A0,1,0.12766927083333712,334.5
0,note_on,23,B0,1,0.08125000000001137,335
0,note_on,21,A0,1,0.12773437499998863,335.5
0,note_on,21,A0,1,0.15091145833332575,336
0,note_on,35,B1,1,8,336
0,note_on,17,F0,1,0.15084635416667425,337
0,note_on,19,G0,1,0.19160156250001137,338
0,note_on,17,F0,1,0.16835937500002274,338.75
0,note_on,19,G0,1,0.15091145833332575,339.5
0,note_on,17,F0,1,0.2147786458333485,340
0,note_on,19,G0,1,0.2147786458333485,340.5
0,note_on,17,F0,1,0.19153645833335986,341
0,note_on,19,G0,1,0.23222656249998863,341.5
0,note_on,17,F0,1,0.208984375,342
0,note_on,19,G0,1,0.15097656249997726,342.5
0,note_on,17,F0,1,0.17415364583331439,343
0,note_on,19,G0,1,0.12766927083333712,343.5
0,note_on,33,A1,1,8,344
0,note_on,17,F0,1,0.16835937500002274,347
0,note_on,19,G0,1,0.21484375,347.25
0,note_on,17,F0,1,0.19153645833335986,347.5
0,note_on,19,G0,1,0.16835937500002274,348
0,note_on,17,F0,1,0.19160156250001137,348.25
0,note_on,19,G0,1,0.15097656249997726,349.5
0,note_on,17,F0,1,0.16835937500002274,351
0,note_on,23,B0,1,0.12773437499998863,352
0,note_on,29,F1,1,8,352
0,note_on,21,A0,1,0.16835937500002274,354
0,note_on,23,B0,1,0.17415364583331439,354.75
0,note_on,21,A0,1,0.1044921875,355.5
0,note_on,23,B0,1,0.12773437499998863,356
0,note_on,21,A0,1,0.16835937500002274,358
0,note_on,23,B0,1,0.16842447916667425,358.75
0,note_on,21,A0,1,0.12773437499998863,359.5
0,note_on,23,B0,1,0.15091145833332575,360
0,note_on,31,G1,1,8,360
0,note_on,21,A0,1,0.15097656249997726,361
0,note_on,23,B0,1,0.14511718749997726,361.5
0,note_on,21,A0,1,0.12773437499998863,362
0,note_on,23,B0,1,0.12773437499998863,362.5
0,note_on,23,B0,1,0.16835937500002274,363
0,note_on,21,A0,1,0.15097656249997726,363.5
0,note_on,21,A0,1,0.15084635416667425,364
0,note_on,23,B0,1,0.12773437499998863,364.5
0,note_on,23,B0,1,0.19153645833335986,365
0,note_on,21,A0,1,0.17415364583331439,365.5
0,note_on,23,B0,1,0.15091145833332575,366
0,note_on,21,A0,1,0.14511718749997726,366.5
0,note_on,23,B0,1,0.16829427083331439,367
0,note_on,21,A0,1,0.12766927083333712,367.5
0,note_on,17,F0,1,0.19153645833335986,368
0,note_on,35,B1,1,8,368
0,note_on,19,G0,1,0.16835937500002274,369
0,note_on,17,F0,1,0.19160156250001137,370
0,note_on,19,G0,1,0.2147786458333485,371
0,note_on,17,F0,1,0.19160156250001137,372
0,note_on,19,G0,1,0.2147786458333485,373.5
0,note_on,17,F0,1,0.17415364583331439,374.25
0,note_on,19,G0,1,0.16835937500002274,374.75
0,note_on,17,F0,1,0.15091145833332575,375
0,note_on,21,A0,1,0.16829427083331439,376
0,note_on,33,A1,1,8,376
0,note_on,23,B0,1,0.16835937500002274,377.5
0,note_on,29,F1,1,0.75,384.5
0,note_on,31,G1,1,0.75,385.25
0,note_on,33,A1,1,0.75,386
0,note_on,35,B1,1,0.75,386.75
0,note_on,33,A1,1,0.75,387.5
0,note_on,31,G1,1,0.75,388.25
0,note_on,29,F1,1,3,389
0,note_on,23,B0,1,0.5,392
0,note_on,21,A0,1,0.5,392.5
0,note_on,17,F0,1,0.5,393
0,note_on,19,G0,1,0.5,393
0,note_on,21,A0,1,0.5,393.75
0,note_on,17,F0,1,0.25,394
0,note_on,19,G0,1,0.25,394
0,note_on,23,B0,1,0.5,394.5
0,note_on,17,F0,1,0.25,394.75
0,note_on,19,G0,1,0.25,394.75
0,note_on,21,A0,1,0.5,395.5
0,note_on,17,F0,1,0.25,395.75
0,note_on,19,G0,1,0.25,395.75
0,note_on,35,B1,1,0.75,400.5
0,note_on,33,A1,1,0.75,401.25
0,note_on,31,G1,1,0.75,402
0,note_on,29,F1,1,0.75,402.75
0,note_on,31,G1,1,0.75,403.5
0,note_on,33,A1,1,0.75,404.25
0,note_on,35,B1,1,3,405
0,note_on,17,F0,1,0.25,408
0,note_on,21,A0,1,0.25,409
0,note_on,23,B0,1,0.25,409
0,note_on,17,F0,1,0.25,410
0,note_on,21,A0,1,0.25,410.25
0,note_on,23,B0,1,0.25,410.25
0,note_on,19,G0,1,0.25,410.75
0,note_on,23,B0,1,0.25,411.25
0,note_on,21,A0,1,0.25,411.5
0,note_on,19,G0,1,0.25,411.75
0,note_on,17,F0,1,0.25,412
0,note_on,29,F1,1,0.75,416.5
0,note_on,31,G1,1,0.75,417.25
0,note_on,33,A1,1,0.75,418
0,note_on,35,B1,1,0.75,418.75
0,note_on,33,A1,1,0.75,419.5
0,note_on,31,G1,1,0.75,420.25
0,note_on,29,F1,1,3,421
0,note_on,23,B0,1,0.5,424
0,note_on,21,A0,1,0.5,424.5
0,note_on,17,F0,1,0.5,425
0,note_on,19,G0,1,0.5,425
0,note_on,21,A0,1,0.5,425.75
0,note_on,17,F0,1,0.25,426
0,note_on,19,G0,1,0.25,426
0,note_on,23,B0,1,0.5,426.5
0,note_on,17,F0,1,0.25,426.75
0,note_on,19,G0,1,0.25,426.75
0,note_on,21,A0,1,0.5,427.5
0,note_on,17,F0,1,0.25,427.75
0,note_on,19,G0,1,0.25,427.75
0,note_on,35,B1,1,0.75,432.5
0,note_on,33,A1,1,0.75,433.25
0,note_on,31,G1,1,0.75,434
0,note_on,29,F1,1,0.75,434.75
0,note_on,31,G1,1,0.75,435.5
0,note_on,33,A1,1,0.75,436.25
0,note_on,35,B1,1,2.5,437
0,note_on,17,F0,1,0.25,439.5
0,note_on,17,F0,1,0.25,440.75
0,note_on,17,F0,1,0.25,442
0,note_on,17,F0,1,0.25,443.5
0,note_on,17,F0,1,0.25,445
0,note_on,17,F0,1,0.25,447
0,note_on,17,F0,1,0.25,449
0,note_on,17,F0,1,0.25,451
0,note_on,17,F0,1,0.25,453
0,note_on,17,F0,1,0.25,455
0,note_on,17,F0,1,0.25,457
0,note_on,17,F0,1,0.25,459
0,note_on,17,F0,1,0.25,461
0,note_on,17,F0,1,0.25,463
